#	sequences per sample	iteration	Feces150	Feces171	Feces235	Feces238	Feces240	Feces241	Feces242	Feces243	Feces244	Feces245	Feces246	Feces247	Feces248	Feces249	Feces250	Feces251	Feces252	Feces288	Feces294	Feces309	Feces314	Feces32	Feces352	Feces386	Feces45	Feces501	Feces54	Feces599	Feces641	Feces659
alpha_rarefaction_1330_6.txt	1330	6	26.28972	23.90448	29.27253	28.9362	24.63302	25.73808	24.06476	27.93105	28.3775	29.01448	26.68315	26.06671	21.57023	29.73871	29.7456	25.3208	16.80346	28.26862	27.84884	31.51268	25.43289	28.5051	27.58334	26.75731	27.2289	22.52839	24.86168	23.87986	21.8614	30.04408
alpha_rarefaction_1330_7.txt	1330	7	25.2038	24.30022	29.35599	28.55917	26.17381	26.69612	23.56383	28.05249	27.95903	27.93257	27.92993	26.44029	22.00577	29.43641	30.12415	25.40893	15.43061	28.14769	26.10388	31.32465	25.94144	26.54204	28.28296	25.34592	26.4016	22.27956	24.52948	23.66654	23.95531	28.79337
alpha_rarefaction_1330_8.txt	1330	8	24.35692	25.09331	28.21319	30.16462	25.37664	25.09998	23.62352	28.79069	27.66543	28.7765	27.10322	26.51198	21.43465	30.14232	30.04411	27.35412	14.76763	27.88916	28.11991	29.78286	27.21499	27.51167	27.16203	25.89238	26.2584	22.51389	24.20003	23.80007	22.51803	29.52572
alpha_rarefaction_1330_9.txt	1330	9	25.2621	25.03877	29.55649	28.97956	24.89193	25.32218	24.26545	29.72673	27.81335	28.49516	27.77693	26.63927	22.19586	31.6375	30.34694	27.47482	15.9713	28.04788	27.15265	30.62635	26.68825	27.17045	27.44093	25.71348	28.21747	23.40881	24.00598	24.85868	23.42037	29.5012
alpha_rarefaction_1660_0.txt	1660	0	27.11636	26.25989	31.68096	31.02752	27.90843	28.77404	24.4723	32.55796	30.73709	31.17505	29.13508	29.10565	23.17566	32.56502	34.06796	28.10835	17.16692	30.07119	29.39886	33.65018	27.17028	29.09274	29.84389	29.40617	30.10183	23.77063	26.32655	25.23719	26.09586	31.23201
alpha_rarefaction_1660_1.txt	1660	1	27.05767	27.57341	31.85269	31.98177	26.7301	28.9492	25.42421	31.12639	30.46962	30.81297	30.0216	28.88845	23.59363	32.1462	33.79422	28.01515	15.73193	29.95357	29.37311	33.75627	29.13136	29.74097	30.09076	28.90316	29.29652	24.44199	26.85255	25.7096	25.42829	31.1303
alpha_rarefaction_1660_2.txt	1660	2	27.4244	26.95822	32.0546	31.39492	26.41267	27.55416	23.92835	31.36755	30.62138	31.1721	29.87714	29.7941	22.95452	32.14377	33.40833	28.1961	17.94182	29.70325	31.2345	33.33149	28.30148	28.82993	29.41275	29.93049	29.30577	24.25736	26.5745	26.64793	25.29302	31.843
alpha_rarefaction_1660_3.txt	1660	3	28.00994	25.88319	31.51512	31.55266	26.11256	27.18379	27.03024	31.46027	30.27813	30.68554	29.86294	27.64347	22.78485	33.11319	34.37577	28.09052	17.32989	29.47049	31.05929	33.32883	28.41572	30.16102	29.71602	28.00086	27.6909	23.8585	27.39806	26.88706	25.93339	30.80028
alpha_rarefaction_1660_4.txt	1660	4	27.64243	27.40214	33.27189	30.71461	27.20835	28.57953	25.31343	31.33441	31.43843	30.86983	30.24544	30.06451	23.38197	32.36618	32.05301	27.40675	15.29915	29.47879	30.29296	34.31492	28.45193	29.29476	30.20527	29.81545	29.57202	24.58363	25.87346	26.6654	26.33964	31.0627
alpha_rarefaction_1660_5.txt	1660	5	26.77798	27.10833	31.92343	31.81117	27.12428	29.38192	27.28869	31.29224	30.24368	29.91826	29.51065	28.88343	23.02874	33.50441	32.12484	28.08596	18.00972	30.22289	29.18982	33.43824	29.18802	28.92255	30.24315	28.72854	30.21908	24.67894	26.24665	26.31199	24.85714	31.73733
alpha_rarefaction_1660_6.txt	1660	6	27.79873	27.16567	31.89379	30.45097	27.6368	28.61452	26.69345	30.6511	30.67752	30.9572	29.51718	28.34848	22.57507	32.42016	31.67119	27.5339	17.42768	29.55632	29.35749	33.85934	27.53188	28.87487	29.86995	28.44866	29.46638	24.28756	27.06192	26.0605	25.55523	32.63903
alpha_rarefaction_1660_7.txt	1660	7	27.64119	27.58969	31.15539	31.4636	26.70932	28.19258	25.18036	31.31643	31.98915	30.7847	29.88718	28.48471	24.53229	33.52056	33.9617	27.10821	17.16611	29.77034	30.17059	35.33566	29.04195	30.15649	29.4182	28.82467	29.95075	24.22706	26.3638	25.79024	24.33449	31.91574
alpha_rarefaction_1660_8.txt	1660	8	27.84259	26.767	31.59649	31.97226	27.23925	28.20524	26.02126	31.21382	30.53026	30.01529	29.27047	28.11372	23.35871	32.90744	33.82473	27.5434	17.35296	29.67218	29.70448	33.72294	27.99328	29.33146	29.83734	29.66687	29.90023	24.48106	27.11199	26.50253	23.85301	32.04642
alpha_rarefaction_1660_9.txt	1660	9	26.26596	26.16738	32.48756	30.48302	27.36448	29.35987	25.64988	32.21877	31.1207	31.92633	29.89096	29.61677	23.35248	34.36612	32.53029	27.56668	17.07714	30.10987	30.18013	33.25742	29.12823	29.84575	29.96172	28.87601	30.10712	24.32827	26.61568	26.00587	25.32595	31.28217
alpha_rarefaction_1990_0.txt	1990	0	28.49412	28.81176	33.70483	34.01368	29.70634	30.62792	27.15356	33.20394	32.28239	33.25665	31.43701	31.30993	23.52168	35.23663	34.95277	29.87915	17.43915	31.23083	32.29862	36.56175	30.99434	31.11353	32.02615	30.83059	32.27863	25.68432	28.4878	27.57398	27.99348	34.33962
alpha_rarefaction_1990_1.txt	1990	1	29.55387	27.47937	34.07069	34.14575	28.32554	30.46353	26.87045	33.81469	33.49873	33.73819	30.64942	31.42807	25.3048	35.98908	35.31981	31.35968	18.32395	31.58084	31.61103	36.16796	29.72897	31.44361	31.25486	31.6199	29.76925	25.65161	29.53306	27.63904	27.29378	33.99511
alpha_rarefaction_1990_2.txt	1990	2	28.49549	28.57102	33.33228	33.1049	29.14644	30.30236	26.68956	32.95143	32.8087	32.79789	32.31532	30.48838	24.41357	35.95798	34.95229	29.27037	17.14337	30.78001	33.04811	36.97583	29.89117	29.6579	31.93226	29.68097	32.47596	25.68785	28.25086	27.75209	26.60135	33.54713
alpha_rarefaction_1990_3.txt	1990	3	29.5005	28.79309	34.36982	32.35279	28.14727	31.18694	27.32875	33.55959	32.63585	32.85707	31.27384	30.4354	24.32237	34.31364	35.61307	29.25286	16.63328	32.55395	32.49269	35.54023	30.74409	31.98707	32.03006	30.54422	31.14988	25.40026	28.9455	27.80547	26.56519	34.4347
alpha_rarefaction_1990_4.txt	1990	4	29.2267	28.7704	33.90489	32.9275	28.94258	30.27583	27.50696	33.743	33.26037	32.89686	32.18593	31.28106	24.1303	35.41836	35.42362	29.72318	18.03987	32.24299	33.35747	36.83	29.95476	31.06436	31.33453	31.42142	31.36002	25.52475	27.95228	27.60302	26.21642	33.81173
alpha_rarefaction_1990_5.txt	1990	5	29.37203	28.56036	33.73443	34.28278	29.23154	30.33855	27.04913	34.23399	33.63852	33.24573	32.15953	31.27669	25.00748	34.64066	34.31819	30.10472	16.99001	31.44439	32.18836	36.27979	29.54906	30.59628	31.62201	31.26521	31.80448	25.77393	28.15984	28.25345	26.65657	33.97056
alpha_rarefaction_1990_6.txt	1990	6	29.68735	28.54553	32.95541	33.72431	29.35518	30.31724	27.14378	33.5844	32.46527	32.86332	31.66804	30.81583	23.45058	35.98755	34.55525	29.5066	17.82223	31.55874	31.3571	35.98345	28.53641	30.80093	31.06432	31.42203	31.50766	25.47351	28.84946	27.74418	26.34129	33.9067
alpha_rarefaction_1990_7.txt	1990	7	29.1281	27.45454	34.31189	33.67705	28.9826	29.98934	26.60711	33.67937	33.83424	32.84531	32.07395	31.85655	25.09019	35.40979	35.01354	29.82095	18.70255	31.39722	32.00374	36.45688	30.29615	31.47	31.95831	31.87877	32.27894	25.62866	29.02539	27.5789	25.86589	32.6984
alpha_rarefaction_1990_8.txt	1990	8	30.23175	28.62955	34.41331	33.70651	28.67089	30.41155	27.43516	31.90683	32.82051	32.87385	31.25836	30.1023	24.05235	36.28293	33.97996	29.15448	18.70304	31.89456	32.57667	36.21528	29.99048	30.78502	31.90931	30.40914	31.75076	25.76748	28.78009	27.59045	26.8758	34.88851
alpha_rarefaction_1990_9.txt	1990	9	28.92954	28.45829	33.09531	32.71399	28.39402	30.0534	26.70036	33.95218	33.05022	33.53945	32.26228	29.88364	24.28284	36.90561	35.17268	29.22605	18.85757	31.31994	32.71216	36.42566	29.97282	30.40347	31.02133	32.29685	30.53217	25.6298	28.72356	28.22685	26.74926	34.46106
alpha_rarefaction_2320_0.txt	2320	0	31.0616	29.71315	34.31294	35.75038	29.96342	32.11474	29.06769	35.66483	35.35151	33.8098	33.43542	31.7242	25.05587	37.05622	35.99609	31.69499	19.77522	33.07394	33.66463	38.35887	31.17655	32.91371	34.06157	33.2995	33.77156	n/a	30.62736	29.17762	28.34422	34.85141
alpha_rarefaction_2320_1.txt	2320	1	31.59272	30.25688	35.61053	34.93882	30.08614	32.1567	29.42559	36.42425	34.97221	34.56018	33.09841	31.32962	25.2047	37.68407	36.51609	32.02812	19.53466	32.90584	34.61511	37.36654	32.07839	32.82548	33.64807	33.04324	32.58508	n/a	30.30916	29.24231	28.74218	35.12423
alpha_rarefaction_2320_2.txt	2320	2	31.13541	29.87302	35.41354	35.49211	30.03727	32.39009	30.18153	35.88486	34.96729	34.8893	33.41639	32.42753	26.43867	38.03849	37.28973	30.91195	19.65806	33.09105	34.95118	38.40408	31.47958	33.22934	32.9994	33.75221	32.67084	n/a	30.32439	29.23177	28.51677	35.31116
alpha_rarefaction_2320_3.txt	2320	3	29.75528	29.55206	36.37183	35.45511	29.66867	32.2932	28.40341	35.77959	34.9109	34.7216	33.74475	32.15193	26.33633	37.04858	37.84088	31.80063	19.23082	33.03473	34.76408	37.36991	31.4566	33.147	33.00971	32.47271	33.52801	n/a	29.60199	29.20316	28.45653	34.96816
alpha_rarefaction_2320_4.txt	2320	4	31.12385	30.66223	35.75508	35.90234	30.72978	32.7517	27.99009	34.77879	33.49706	34.10215	35.04961	32.71339	25.39994	38.11005	38.19393	31.04621	18.4671	33.22092	34.12457	38.37296	31.90164	32.8043	33.66402	32.80756	32.99001	n/a	30.0922	29.25723	29.17258	35.80426
alpha_rarefaction_2320_5.txt	2320	5	31.34081	29.54163	36.08637	35.33187	30.38115	32.44333	29.22257	35.61873	33.78289	34.77425	32.82347	32.89914	26.67539	37.98569	36.47273	31.59696	18.68027	32.93958	34.09791	38.75447	32.0726	32.97048	33.62024	33.79766	33.43248	n/a	30.13346	29.21369	28.43926	36.45613
